Pra_Test	Trial	PointNum	PointTime	ObjPointX	ObjPointY	PostPointX	PostPointY	Distance	Hit	ObjSpeedX	ObjSpeedY	PostSpeedX	PostSpeedY
1	1	1	1258629	812	384	512	384	300.00	0	-0.00	-50.00	56.00	0.00
1	1	2	1258669	811	382	513	384	298.01	0	-0.29	-50.00	56.00	0.00
1	1	3	1258710	811	380	516	384	295.03	0	-0.63	-50.00	0.00	0.00
1	1	4	1258751	811	377	516	384	295.08	0	-1.00	-49.99	0.00	0.00
1	1	5	1258792	811	376	516	384	295.11	0	-1.26	-49.98	0.00	0.00
1	1	6	1258833	811	374	516	384	295.17	0	-1.62	-49.97	0.00	0.00
1	1	7	1258874	811	372	516	384	295.24	0	-1.98	-49.96	0.00	0.00
1	1	8	1258915	811	369	516	384	295.38	0	-2.34	-49.95	0.00	0.00
1	1	9	1258956	811	367	516	384	295.49	0	-2.69	-49.93	0.00	0.00
1	1	10	1258997	811	365	516	384	295.61	0	-3.05	-49.91	0.00	0.00
1	1	11	1259038	811	364	516	384	295.68	0	-3.31	-49.89	0.00	0.00
1	1	12	1259079	811	361	516	384	295.90	0	-3.68	-49.86	0.00	0.00
1	1	13	1259120	811	359	516	384	296.06	0	-4.02	-49.84	100.00	0.00
1	1	14	1259161	810	357	520	384	291.25	0	-4.38	-49.81	500.00	0.00
1	1	15	1259202	810	355	542	384	269.56	0	-4.75	-49.77	500.00	0.00
1	1	16	1259243	810	353	563	384	248.94	0	-5.09	-49.74	500.00	0.00
1	1	17	1259283	810	351	580	384	232.36	0	-5.37	-49.71	500.00	0.00
1	1	18	1259324	810	349	601	384	211.91	0	-5.73	-49.67	500.00	-111.00
1	1	19	1259365	809	347	623	379	188.73	0	-6.08	-49.63	500.00	-193.00
1	1	20	1259406	809	345	645	370	165.89	0	-6.45	-49.58	500.00	-201.00
1	1	21	1259447	809	343	666	362	144.26	0	-6.79	-49.54	496.00	-197.00
1	1	22	1259487	808	341	682	355	126.78	0	-7.06	-49.50	360.00	-166.00
1	1	23	1259528	808	339	698	348	110.37	0	-7.43	-49.45	264.00	0.00
1	1	24	1259569	808	337	709	348	99.61	0	-7.77	-49.39	208.00	0.00
1	1	25	1259610	808	335	717	348	91.92	0	-8.12	-49.34	236.00	0.00
1	1	26	1259651	807	333	725	348	83.36	0	-8.39	-49.29	368.00	0.00
1	1	27	1259692	807	331	742	348	67.19	0	-8.76	-49.23	500.00	0.00
1	1	28	1259733	806	329	763	348	47.01	0	-9.11	-49.16	500.00	0.00
1	1	29	1259774	806	327	785	348	29.70	0	-9.46	-49.10	356.00	-130.00
1	1	30	1259815	806	325	797	344	21.02	0	-9.74	-49.04	256.00	-189.00
1	1	31	1259855	805	323	808	336	13.34	0	-10.09	-48.97	124.00	-193.00
1	1	32	1259896	805	321	813	327	10.00	0	-10.44	-48.90	64.00	0.00
1	1	33	1259937	804	319	816	327	14.42	0	-10.79	-48.82	0.00	0.00
1	1	34	1259978	804	317	816	327	15.62	0	-11.15	-48.74	0.00	0.00
1	1	35	1260019	804	315	816	327	16.97	0	-11.41	-48.68	0.00	0.00
1	1	36	1260060	803	313	816	327	19.10	0	-11.77	-48.59	0.00	0.00
1	1	37	1260101	803	311	816	327	20.62	0	-12.15	-48.50	0.00	0.00
1	1	38	1260142	802	309	816	327	22.80	0	-12.43	-48.43	0.00	0.00
1	1	39	1260182	802	307	816	327	24.41	0	-12.78	-48.34	-130.00	0.00
1	1	40	1260223	801	305	810	327	23.77	0	-13.13	-48.25	-205.00	-130.00
1	1	41	1260264	801	303	803	323	20.10	0	-13.39	-48.17	-186.00	-229.00
1	1	42	1260305	800	301	795	313	13.00	0	-13.75	-48.07	0.00	-241.00
1	1	43	1260346	799	299	795	301	4.47	1	-14.13	-47.96	0.00	0.00
1	1	44	1260387	799	297	795	301	5.66	1	-14.41	-47.88	0.00	0.00
1	1	45	1260427	798	295	795	301	6.71	1	-14.77	-47.77	0.00	0.00
1	1	46	1260468	797	293	795	301	8.25	1	-15.11	-47.66	0.00	0.00
1	1	47	1260508	797	291	795	301	10.20	0	-15.36	-47.58	0.00	0.00
1	1	48	1260549	796	289	795	301	12.04	0	-15.70	-47.47	0.00	0.00
1	1	49	1260590	796	287	795	301	14.04	0	-16.04	-47.36	0.00	-213.00
1	1	50	1260631	795	285	795	292	7.00	1	-16.39	-47.24	0.00	-233.00
1	1	51	1260672	794	283	795	282	1.41	1	-16.73	-47.12	0.00	0.00
1	1	52	1260713	794	282	795	282	1.00	1	-16.99	-47.03	0.00	0.00
1	1	53	1260754	793	280	795	282	2.83	1	-17.33	-46.90	0.00	0.00
1	1	54	1260795	792	277	795	282	5.83	1	-17.69	-46.77	0.00	0.00
1	1	55	1260836	792	276	795	282	6.71	1	-17.95	-46.67	0.00	0.00
1	1	56	1260877	791	274	795	282	8.94	1	-18.28	-46.54	0.00	0.00
1	1	57	1260918	790	272	795	282	11.18	0	-18.63	-46.40	0.00	0.00
1	1	58	1260959	789	270	795	282	13.42	0	-18.89	-46.29	0.00	0.00
1	1	59	1260999	788	268	795	282	15.65	0	-19.23	-46.15	0.00	0.00
1	1	60	1261040	788	266	795	282	17.46	0	-19.59	-46.00	0.00	0.00
1	1	61	1261081	787	264	795	282	19.70	0	-19.88	-45.88	-375.00	-500.00
1	1	62	1261122	786	262	778	259	8.54	1	-20.22	-45.73	-469.00	-500.00
1	1	63	1261163	785	261	763	244	27.80	0	-20.46	-45.62	0.00	108.00
1	1	64	1261204	784	259	763	248	23.71	0	-20.79	-45.48	0.00	0.00
1	1	65	1261245	783	257	763	248	21.93	0	-21.11	-45.32	0.00	0.00
1	1	66	1261286	783	255	763	248	21.19	0	-21.44	-45.17	0.00	0.00
1	1	67	1261326	782	253	763	248	19.65	0	-21.76	-45.02	0.00	0.00
1	1	68	1261367	781	251	763	248	18.25	0	-22.08	-44.86	0.00	0.00
1	1	69	1261407	780	249	763	248	17.03	0	-22.34	-44.73	96.00	0.00
1	1	70	1261448	779	248	768	248	11.00	0	-22.66	-44.57	228.00	0.00
1	1	71	1261489	778	246	777	248	2.24	1	-22.98	-44.41	304.00	0.00
1	1	72	1261530	777	244	790	248	13.60	0	-23.30	-44.24	184.00	0.00
1	1	73	1261571	776	242	797	248	21.84	0	-23.56	-44.10	0.00	0.00
1	1	74	1261612	775	240	797	248	23.41	0	-23.87	-43.93	0.00	0.00
1	1	75	1261654	774	238	797	248	25.08	0	-24.19	-43.76	0.00	0.00
1	1	76	1261695	773	237	797	248	26.40	0	-24.50	-43.59	0.00	0.00
1	1	77	1261736	772	235	797	248	28.18	0	-24.75	-43.44	0.00	0.00
1	1	78	1261777	771	233	797	248	30.02	0	-25.05	-43.27	0.00	0.00
1	1	79	1261818	770	231	797	248	31.91	0	-25.39	-43.08	0.00	0.00
1	1	80	1261858	769	230	797	248	33.29	0	-25.64	-42.93	-445.00	-205.00
1	1	81	1261899	768	228	778	239	14.87	0	-25.95	-42.74	-500.00	-363.00
1	1	82	1261940	767	226	756	224	11.18	0	-26.25	-42.55	-500.00	-347.00
1	1	83	1261981	766	224	735	209	34.44	0	-26.56	-42.37	0.00	0.00
1	1	84	1262022	765	222	735	209	32.70	0	-26.86	-42.17	0.00	0.00
1	1	85	1262063	764	221	735	209	31.38	0	-27.09	-42.02	0.00	0.00
1	1	86	1262104	762	219	735	209	28.79	0	-27.39	-41.83	0.00	0.00
1	1	87	1262145	761	217	735	209	27.20	0	-27.69	-41.63	0.00	0.00
1	1	88	1262186	760	216	735	209	25.96	0	-27.99	-41.43	0.00	0.00
1	1	89	1262227	759	214	735	209	24.52	0	-28.29	-41.23	0.00	0.00
1	1	90	1262268	758	212	735	209	23.19	0	-28.51	-41.07	56.00	0.00
1	1	91	1262309	757	211	737	209	20.10	0	-28.81	-40.87	68.00	0.00
1	1	92	1262350	755	209	740	209	15.00	0	-29.10	-40.66	0.00	0.00
1	1	93	1262391	754	207	740	209	14.14	0	-29.39	-40.45	0.00	-217.00
1	1	94	1262432	753	205	740	200	13.93	0	-29.68	-40.24	-115.00	-292.00
1	1	95	1262473	752	204	736	190	21.26	0	-29.90	-40.08	-87.00	-292.00
1	1	96	1262514	751	202	733	177	30.81	0	-30.19	-39.86	0.00	0.00
1	1	97	1262555	749	201	733	177	28.84	0	-30.48	-39.63	0.00	0.00
1	1	98	1262596	748	199	733	177	26.63	0	-30.71	-39.45	0.00	0.00
1	1	99	1262637	747	197	733	177	24.41	0	-31.02	-39.21	0.00	0.00
1	1	100	1262678	746	196	733	177	23.02	0	-31.25	-39.03	0.00	0.00
1	1	101	1262719	744	194	733	177	20.25	0	-31.55	-38.79	0.00	0.00
1	1	102	1262760	743	193	733	177	18.87	0	-31.77	-38.61	0.00	0.00
1	1	103	1262801	742	191	733	177	16.64	0	-32.04	-38.38	0.00	0.00
1	1	104	1262842	740	190	733	177	14.76	0	-32.32	-38.15	0.00	164.00
1	1	105	1262882	739	188	733	184	7.21	1	-32.59	-37.92	0.00	280.00
1	1	106	1262923	738	186	733	196	11.18	0	-32.86	-37.68	0.00	280.00
1	1	107	1262964	736	185	733	209	24.19	0	-33.13	-37.45	0.00	0.00
1	1	108	1263005	735	183	733	209	26.08	0	-33.34	-37.26	0.00	0.00
1	1	109	1263046	734	182	733	209	27.02	0	-33.61	-37.01	0.00	0.00
1	1	110	1263087	732	180	733	209	29.02	0	-33.87	-36.78	0.00	0.00
1	1	111	1263127	731	179	733	209	30.07	0	-34.13	-36.54	0.00	-201.00
1	1	112	1263168	730	178	733	202	24.19	0	-34.33	-36.35	0.00	-500.00
1	1	113	1263209	728	176	733	180	6.40	1	-34.59	-36.10	0.00	-500.00
1	1	114	1263250	727	174	733	159	16.16	0	-34.85	-35.85	0.00	-500.00
1	1	115	1263291	725	173	733	136	37.85	0	-35.12	-35.59	0.00	0.00
1	1	116	1263332	724	172	733	136	37.11	0	-35.32	-35.39	0.00	0.00
1	1	117	1263373	722	170	733	136	35.74	0	-35.58	-35.13	0.00	0.00
1	1	118	1263414	721	169	733	136	35.11	0	-35.83	-34.88	0.00	0.00
1	1	119	1263455	719	167	733	136	34.01	0	-36.08	-34.62	0.00	0.00
1	1	120	1263496	718	166	733	136	33.54	0	-36.28	-34.41	-319.00	0.00
1	1	121	1263537	716	164	718	136	28.07	0	-36.55	-34.12	-500.00	296.00
1	1	122	1263578	715	163	700	147	21.93	0	-36.75	-33.91	-500.00	404.00
1	1	123	1263619	713	161	677	166	36.35	0	-37.01	-33.62	-500.00	424.00
1	1	124	1263660	712	160	659	181	57.01	0	-37.21	-33.40	0.00	0.00
1	1	125	1263701	710	159	659	181	55.54	0	-37.45	-33.12	0.00	0.00
1	1	126	1263742	709	157	659	181	55.46	0	-37.69	-32.85	0.00	0.00
1	1	127	1263783	707	156	659	181	54.12	0	-37.93	-32.58	0.00	0.00
1	1	128	1263824	706	155	659	181	53.71	0	-38.10	-32.37	284.00	0.00
1	1	129	1263865	704	153	671	181	43.28	0	-38.34	-32.10	452.00	-241.00
1	1	130	1263906	702	152	691	170	21.10	0	-38.56	-31.82	472.00	-434.00
1	1	131	1263947	701	151	711	152	10.05	0	-38.79	-31.55	184.00	-465.00
1	1	132	1263988	699	149	719	132	26.25	0	-39.02	-31.27	0.00	0.00
1	1	133	1264029	698	148	719	132	26.40	0	-39.18	-31.07	0.00	0.00
1	1	134	1264070	696	147	719	132	27.46	0	-39.41	-30.77	0.00	0.00
1	1	135	1264111	694	146	719	132	28.65	0	-39.64	-30.47	0.00	0.00
1	1	136	1264152	693	145	719	132	29.07	0	-39.81	-30.26	0.00	0.00
1	1	137	1264193	691	143	719	132	30.08	0	-40.02	-29.97	-500.00	0.00
1	1	138	1264234	689	142	695	132	11.66	0	-40.26	-29.66	-500.00	0.00
1	1	139	1264275	688	141	674	132	16.64	0	-40.47	-29.37	-500.00	0.00
1	1	140	1264316	686	140	657	132	30.08	0	-40.63	-29.14	500.00	0.00
1	1	141	1264357	685	138	679	132	8.49	1	-40.84	-28.85	0.00	0.00
1	1	142	1264398	683	137	679	132	6.40	1	-41.04	-28.56	0.00	0.00
1	1	143	1264439	681	136	679	132	4.47	1	-41.25	-28.26	0.00	0.00
1	1	144	1264480	679	135	679	132	3.00	1	-41.45	-27.96	0.00	0.00
1	1	145	1264521	678	134	679	132	2.24	1	-41.59	-27.75	0.00	0.00
1	1	146	1264562	676	133	679	132	3.16	1	-41.79	-27.45	0.00	0.00
1	1	147	1264603	674	132	679	132	5.00	1	-41.99	-27.14	0.00	0.00
1	1	148	1264644	672	130	679	132	7.28	1	-42.20	-26.82	0.00	0.00
1	1	149	1264685	671	129	679	132	8.54	1	-42.38	-26.53	0.00	0.00
1	1	150	1264726	669	128	679	132	10.77	0	-42.52	-26.30	0.00	0.00
1	1	151	1264767	667	127	679	132	13.00	0	-42.71	-25.99	-481.00	-138.00
1	1	152	1264808	666	126	657	126	9.00	1	-42.91	-25.67	-500.00	-249.00
1	1	153	1264849	664	125	640	117	25.30	0	-43.06	-25.42	-500.00	-249.00
1	1	154	1264889	662	124	616	105	49.77	0	-43.25	-25.08	0.00	0.00
1	1	155	1264930	661	123	616	105	48.47	0	-43.39	-24.84	0.00	0.00
1	1	156	1264971	659	122	616	105	46.24	0	-43.57	-24.53	0.00	0.00
1	1	157	1265012	657	121	616	105	44.01	0	-43.74	-24.22	0.00	0.00
1	1	158	1265053	655	120	616	105	41.79	0	-43.92	-23.89	0.00	0.00
1	1	159	1265094	653	119	616	105	39.56	0	-44.09	-23.58	0.00	0.00
1	1	160	1265134	652	118	616	105	38.28	0	-44.21	-23.35	0.00	0.00
1	1	161	1265175	650	117	616	105	36.06	0	-44.39	-23.01	0.00	180.00
1	1	162	1265216	648	116	616	112	32.25	0	-44.54	-22.71	140.00	256.00
1	1	163	1265257	646	115	623	124	24.70	0	-44.71	-22.38	212.00	168.00
1	1	164	1265298	644	114	632	131	20.81	0	-44.87	-22.06	0.00	0.00
1	1	165	1265339	642	114	632	131	19.72	0	-44.99	-21.81	0.00	0.00
1	1	166	1265380	640	113	632	131	19.70	0	-45.15	-21.48	0.00	0.00
1	1	167	1265421	638	112	632	131	19.92	0	-45.31	-21.15	0.00	0.00
1	1	168	1265462	636	111	632	131	20.40	0	-45.46	-20.82	0.00	0.00
1	1	169	1265503	635	110	632	131	21.21	0	-45.57	-20.58	0.00	-182.00
1	1	170	1265544	633	109	632	123	14.04	0	-45.71	-20.26	-249.00	-414.00
1	1	171	1265585	631	108	621	106	10.20	0	-45.86	-19.93	0.00	0.00
1	1	172	1265626	629	108	621	106	8.25	1	-46.00	-19.60	0.00	0.00
1	1	173	1265667	627	107	621	106	6.08	1	-46.14	-19.27	0.00	0.00
1	1	174	1265708	626	106	621	106	5.00	1	-46.25	-19.00	0.00	0.00
1	1	175	1265749	623	105	621	106	2.24	1	-46.39	-18.65	0.00	0.00
1	1	176	1265790	621	104	621	106	2.00	1	-46.52	-18.32	0.00	0.00
1	1	177	1265831	619	104	621	106	2.83	1	-46.65	-17.99	0.00	0.00
1	1	178	1265872	618	103	621	106	4.24	1	-46.75	-17.73	0.00	0.00
1	1	179	1265912	616	102	621	106	6.40	1	-46.89	-17.36	0.00	0.00
1	1	180	1265953	614	101	621	106	8.60	1	-47.01	-17.03	-162.00	0.00
1	1	181	1265994	612	101	616	106	6.40	1	-47.10	-16.78	-359.00	-233.00
1	1	182	1266035	610	100	601	96	9.85	1	-47.22	-16.44	-430.00	-264.00
1	1	183	1266076	608	99	582	84	30.02	0	-47.34	-16.10	0.00	0.00
1	1	184	1266117	606	99	582	84	28.30	0	-47.45	-15.77	0.00	0.00
1	1	185	1266158	604	98	582	84	26.08	0	-47.56	-15.43	0.00	0.00
1	1	186	1266199	602	98	582	84	24.41	0	-47.65	-15.15	0.00	0.00
1	1	187	1266240	600	97	582	84	22.20	0	-47.77	-14.77	0.00	0.00
1	1	188	1266281	599	96	582	84	20.81	0	-47.85	-14.51	0.00	0.00
1	1	189	1266322	597	96	582	84	19.21	0	-47.95	-14.17	0.00	0.00
1	1	190	1266363	594	95	582	84	16.28	0	-48.05	-13.82	0.00	0.00
1	1	191	1266404	592	95	582	84	14.87	0	-48.15	-13.48	0.00	0.00
1	1	192	1266445	590	94	582	84	12.81	0	-48.24	-13.13	0.00	0.00
1	1	193	1266486	588	93	582	84	10.82	0	-48.34	-12.79	0.00	0.00
1	1	194	1266527	587	93	582	84	10.30	0	-48.41	-12.52	0.00	0.00
1	1	195	1266568	584	92	582	84	8.25	1	-48.50	-12.14	0.00	0.00
1	1	196	1266609	583	92	582	84	8.06	1	-48.57	-11.86	0.00	0.00
1	1	197	1266650	581	92	582	84	8.06	1	-48.66	-11.51	0.00	0.00
1	1	198	1266691	578	91	582	84	8.06	1	-48.74	-11.16	0.00	0.00
1	1	199	1266732	576	91	582	84	9.22	1	-48.82	-10.79	0.00	0.00
1	1	200	1266773	575	90	582	84	9.22	1	-48.88	-10.52	0.00	0.00
1	1	201	1266814	573	90	582	84	10.82	0	-48.95	-10.17	0.00	0.00
1	1	202	1266855	570	89	582	84	13.00	0	-49.03	-9.82	-75.00	0.00
1	1	203	1266896	568	89	579	84	12.08	0	-49.09	-9.47	-363.00	0.00
1	1	204	1266937	566	89	563	84	5.83	1	-49.16	-9.12	-461.00	0.00
1	1	205	1266978	565	88	548	84	17.46	0	-49.21	-8.85	-438.00	0.00
1	1	206	1267018	563	88	530	84	33.24	0	-49.27	-8.51	0.00	0.00
1	1	207	1267059	560	88	530	84	30.27	0	-49.33	-8.14	0.00	0.00
1	1	208	1267100	558	87	530	84	28.16	0	-49.39	-7.77	0.00	0.00
1	1	209	1267141	556	87	530	84	26.17	0	-49.44	-7.43	0.00	0.00
1	1	210	1267182	554	87	530	84	24.19	0	-49.48	-7.16	0.00	0.00
1	1	211	1267223	552	86	530	84	22.09	0	-49.53	-6.81	0.00	0.00
1	1	212	1267264	550	86	530	84	20.10	0	-49.58	-6.45	0.00	0.00
1	1	213	1267304	548	86	530	84	18.11	0	-49.63	-6.10	0.00	0.00
1	1	214	1267345	546	85	530	84	16.03	0	-49.67	-5.74	0.00	0.00
1	1	215	1267386	544	85	530	84	14.04	0	-49.70	-5.48	0.00	0.00
